machine_id,area_id,description_id,programmed_stop_id,minutes,hour,day_of_week
30653,4,1,4,105.0,16,3
30653,4,1,3,240.0,19,3
30654,6,4,1,30.0,9,3
45010,4,1,3,270.0,18,3
44837,4,1,2,370.0,6,3
44837,1,6,1,5.0,12,3
44837,4,1,3,420.0,16,3
43857,4,1,2,280.0,6,3
43857,4,1,3,34.0,14,3
38598,4,1,4,130.0,10,3
38598,4,1,3,150.0,12,3
38597,4,1,5,40.0,16,3
38596,4,1,2,370.0,6,3
38596,1,6,1,6.0,12,3
30665,1,6,1,31.0,6,4
30665,5,11,1,17.0,8,4
30665,5,11,1,14.0,14,4
30665,1,17,1,108.0,19,4
30664,1,6,1,11.0,6,4
30664,5,11,1,17.0,8,4
30664,5,11,1,14.0,14,4
30664,5,6,1,12.0,20,4
30650,6,14,1,24.0,8,4
30650,6,4,1,78.0,11,4
30650,5,19,1,7.0,13,4
30650,6,4,1,62.0,15,4
30650,5,19,1,42.0,16,4
30650,5,19,1,35.0,18,4
30650,5,19,1,23.0,20,4
30651,6,4,1,44.0,8,4
30651,6,4,1,60.0,11,4
30651,4,1,3,42.0,14,4
30652,4,1,2,360.0,6,4
30653,2,3,1,11.0,6,4
30653,2,7,1,16.0,8,4
30653,6,4,1,30.0,13,4
30654,6,4,1,40.0,10,4
30654,4,1,3,21.0,14,4
45010,4,1,3,340.0,17,4
44837,4,1,2,370.0,6,4
44837,1,17,1,210.0,19,4
43857,4,1,2,370.0,6,4
38598,4,1,2,370.0,6,4
38597,1,17,1,150.0,20,4
38596,4,1,2,370.0,6,4
30665,1,6,1,14.0,7,5
30665,1,6,1,12.0,13,5
30665,1,6,1,15.0,14,5
30650,2,3,1,20.0,6,5
30650,6,4,1,35.0,6,5
30650,1,6,1,53.0,7,5
30650,5,19,1,18.0,13,5
30650,5,19,1,10.0,14,5
30650,5,19,1,16.0,15,5
30650,5,19,1,47.0,16,5
30650,6,4,1,68.0,18,5
30652,6,13,1,128.0,7,5
30652,4,1,4,110.0,15,5
30652,4,1,3,315.0,17,5
30653,6,13,1,16.0,7,5
30654,4,1,4,36.0,7,5
30654,4,1,4,26.0,8,5
30654,4,1,4,43.0,11,5
30654,6,4,1,24.0,13,5
30654,6,4,1,22.0,20,5
30650,5,19,1,22.0,20,5
45010,4,1,3,315.0,17,5
44837,1,6,1,26.0,6,5
44837,4,1,3,35.0,14,5
43857,4,1,2,370.0,6,5
43857,4,1,3,47.0,14,5
38598,4,1,2,370.0,6,5
38597,1,6,1,30.0,6,5
38597,1,6,1,14.0,6,5
38596,4,1,2,360.0,6,5
38596,1,6,1,110.0,12,5
38596,4,1,3,275.0,18,5
30665,1,6,1,22.0,6,6
30665,1,6,1,10.0,7,6
30665,1,6,1,21.0,8,6
30665,1,6,1,10.0,12,6
30665,1,6,1,12.0,13,6
30665,1,6,1,21.0,18,6
30665,1,6,1,27.0,19,6
30650,5,19,1,36.0,6,6
30650,6,4,1,70.0,8,6
30650,6,13,1,42.0,9,6
30650,6,13,1,44.0,10,6
30650,6,4,1,65.0,13,6
30650,4,16,1,378.0,14,6
30653,6,4,1,32.0,8,6
45010,4,1,3,155.0,20,6
38597,4,1,2,330.0,6,6
43857,1,17,1,45.0,12,6
43857,1,6,1,65.0,13,6
43857,1,6,1,9.0,17,6
38598,1,6,1,91.0,7,6
38598,4,1,2,40.0,11,6
38598,4,1,4,50.0,15,6
38598,4,1,3,395.0,16,6
38597,4,1,4,150.0,17,6
38596,4,1,2,370.0,6,6
38596,4,1,4,235.0,15,6
38596,4,1,3,212.0,19,6
30665,1,6,1,15.0,7,2
30665,1,6,1,10.0,16,2
30664,4,1,2,133.0,6,2
30664,1,6,1,45.0,13,2
30664,1,12,1,18.0,16,2
30650,6,4,1,99.0,11,2
30650,6,13,1,38.0,14,2
30650,6,14,1,25.0,19,2
30650,6,4,1,32.0,20,2
30651,4,15,1,20.0,6,2
30651,6,4,1,21.0,7,2
30651,6,4,1,23.0,8,2
30651,6,4,1,757.0,23,2
30652,4,1,2,360.0,6,2
30653,4,1,4,60.0,8,2
30653,4,1,4,153.0,9,2
30654,4,1,4,239.0,8,2
45010,4,1,4,140.0,10,2
44837,4,1,2,370.0,6,2
44837,4,1,3,449.0,15,2
43857,4,1,2,6.0,6,2
43857,1,6,1,27.0,11,2
43857,4,1,4,15.0,15,2
38598,4,1,2,360.0,6,2
38598,3,15,1,92.0,12,2
38598,4,1,4,80.0,16,2
38598,4,1,3,280.0,18,2
38597,1,6,1,13.0,6,2
38597,4,1,3,140.0,20,2
38596,4,1,2,360.0,6,2
30664,1,6,1,26.0,13,3
30664,1,6,1,26.0,19,3
30650,6,13,1,93.0,6,3
30650,6,4,1,69.0,7,3
30650,2,7,1,5.0,9,3
30650,6,4,1,72.0,10,3
30650,6,13,1,109.0,11,3
30650,5,19,1,17.0,18,3
30651,6,4,1,41.0,8,3
30651,1,6,1,71.0,11,3
30651,4,1,3,85.0,13,3
30652,4,1,2,135.0,6,3
30652,4,1,4,179.0,9,3
30652,6,13,1,168.0,12,3
30652,4,1,4,230.0,15,3
30653,4,1,2,41.0,6,3
30653,4,1,4,284.0,7,3
30653,4,1,3,440.0,15,3
30654,4,1,2,370.0,6,3
30654,4,1,3,234.0,19,3
44837,4,1,2,390.0,6,3
44837,4,1,4,200.0,15,3
44837,4,1,3,242.0,18,3
43857,2,7,1,5.0,8,3
43857,1,6,1,26.0,9,3
43857,1,6,1,24.0,9,3
38597,1,6,1,7.0,6,3
38596,4,1,2,360.0,6,3
38596,3,15,1,58.0,14,3
30665,3,15,1,175.0,17,4
30664,1,6,1,132.0,7,4
30664,4,1,3,405.0,16,4
30650,6,13,1,12.0,8,4
30650,6,4,1,80.0,8,4
30650,6,13,1,92.0,10,4
30650,1,6,1,133.0,12,4
30650,5,19,1,50.0,14,4
30650,5,19,1,16.0,15,4
30650,5,19,1,20.0,16,4
30650,6,4,1,50.0,17,4
30652,4,1,2,60.0,6,4
30652,4,1,3,450.0,7,4
30653,4,1,2,120.0,6,4
30653,3,15,1,191.0,8,4
30654,4,1,2,370.0,6,4
44837,4,1,2,370.0,6,4
44837,4,1,3,40.0,14,4
43857,1,6,1,13.0,7,4
43857,1,6,1,4.0,8,4
43857,1,6,1,17.0,8,4
43857,1,6,1,10.0,19,4
38597,1,17,1,20.0,20,4
30665,1,6,1,4.0,2,5
30665,1,6,1,14.0,18,5
30665,1,6,1,4.0,14,5
30650,2,3,1,40.0,6,5
30650,6,13,1,50.0,7,5
30650,6,4,1,50.0,7,5
30650,6,13,1,30.0,9,5
30650,5,19,1,16.0,9,5
30650,5,19,1,15.0,10,5
30650,6,13,1,20.0,11,5
30650,6,4,1,76.0,12,5
30650,6,13,1,40.0,14,5
30650,6,4,1,60.0,17,5
30650,6,13,1,20.0,18,5
30650,5,19,1,8.0,19,5
30650,6,14,1,35.0,19,5
30650,5,19,1,21.0,20,5
30652,3,15,1,168.0,6,5
30653,6,4,1,40.0,10,5
30653,5,1,4,20.0,10,5
30653,5,1,3,183.0,18,5
30652,6,13,1,204.0,13,5
30654,4,1,2,103.0,6,5
30654,4,1,4,169.0,8,5
30654,4,1,4,35.0,11,5
30654,6,4,1,25.0,15,5
30654,4,1,3,170.0,18,5
45010,4,1,3,265.0,18,5
38597,4,1,2,480.0,6,5
43857,2,7,1,8.0,8,5
43857,1,6,1,14.0,12,5
43857,1,6,1,38.0,14,5
43857,4,1,4,130.0,16,5
43857,4,1,3,218.0,19,5
38598,4,1,2,370.0,6,5
38598,3,15,1,131.0,12,5
38598,4,1,4,255.0,15,5
45010,4,1,2,80.0,6,6
44837,4,1,2,360.0,6,6
44837,1,6,1,30.0,12,6
44837,4,1,3,91.0,13,6
43857,4,1,2,370.0,6,6
38598,4,1,2,370.0,6,6
38596,4,1,2,370.0,6,6
30665,2,3,1,18.0,6,6
30665,1,17,1,52.0,13,6
30665,1,6,1,10.0,15,6
30665,1,6,1,10.0,15,6
30665,1,6,1,21.0,17,6
30665,1,6,1,13.0,20,6
30664,4,1,2,370.0,6,6
30650,6,4,1,61.0,7,6
30650,6,13,1,36.0,8,6
30650,4,1,1,29.0,9,6
30650,1,13,1,42.0,12,6
30650,1,14,1,19.0,12,6
30650,6,4,1,90.0,14,6
30650,6,13,1,21.0,15,6
30650,2,7,1,14.0,17,6
30650,6,13,1,98.0,18,6
30651,6,4,1,46.0,9,6
30651,6,4,1,42.0,15,6
30651,6,4,1,130.0,20,6
30652,4,1,2,49.0,6,6
30652,4,1,1,27.0,7,6
30652,4,1,3,339.0,9,6
30653,2,3,1,11.0,6,6
30653,4,1,3,72.0,13,6
30654,2,3,1,11.0,6,6
30654,3,15,1,5.0,7,6
30665,4,1,5,10.0,8,2
30665,1,6,1,8.0,8,2
30665,1,6,1,6.0,12,2
30665,1,6,1,25.0,12,2
30665,4,1,1,10.0,13,2
30665,1,6,1,10.0,14,2
30665,1,6,1,208.0,17,2
30665,4,1,3,110.0,21,2
30664,1,6,1,20.0,6,2
30664,4,1,1,10.0,8,2
30664,1,6,1,17.0,8,2
30664,4,1,1,10.0,13,2
30664,4,1,3,110.0,21,2
30650,4,1,1,10.0,8,2
30650,1,6,1,10.0,10,2
30650,4,1,1,10.0,13,2
30650,6,4,1,53.0,13,2
30650,6,13,1,35.0,14,2
30650,6,13,1,35.0,14,2
30650,5,19,1,25.0,16,2
30650,5,19,1,10.0,18,2
30650,5,19,1,18.0,20,2
30650,4,1,3,110.0,21,2
30651,4,1,1,10.0,8,2
30651,6,4,1,40.0,10,2
30651,4,1,1,10.0,13,2
30652,4,1,2,370.0,6,2
30652,4,1,3,460.0,15,2
30653,4,1,2,370.0,6,2
30653,4,1,3,460.0,15,2
30654,4,1,2,370.0,6,2
38596,4,1,2,370.0,6,2
38597,4,1,1,10.0,8,2
38597,1,6,1,13.0,8,2
38597,4,1,1,10.0,13,2
38597,4,1,3,110.0,21,2
38598,4,1,1,40.0,6,2
38598,4,1,1,10.0,8,2
38598,4,1,1,20.0,10,2
38598,4,1,1,10.0,13,2
38598,3,15,1,69.0,20,2
38598,4,1,3,110.0,21,2
43857,1,6,1,22.0,6,2
43857,4,1,1,10.0,8,2
43857,4,1,1,10.0,13,2
43857,4,1,1,70.0,15,2
43857,4,1,3,328.0,17,2
45010,4,1,2,100.0,6,2
45010,4,1,1,10.0,8,3
45010,4,1,1,10.0,13,3
45010,4,1,3,190.0,19,3
43857,1,6,1,6.0,7,3
43857,1,6,1,8.0,8,3
43857,4,1,1,10.0,8,3
43857,4,1,1,10.0,13,3
43857,1,6,1,7.0,14,3
43857,1,6,1,5.0,14,3
43857,4,1,1,10.0,19,3
43857,4,1,3,110.0,21,3
38597,4,1,1,10.0,8,3
38597,4,1,1,10.0,13,3
38597,4,1,1,10.0,19,3
38597,4,1,3,110.0,21,3
38596,4,1,2,330.0,6,3
38596,4,1,3,113.0,13,3
30665,1,6,1,27.0,6,3
30665,1,6,1,14.0,6,3
30665,1,6,1,8.0,7,3
30665,1,6,1,8.0,7,3
30665,4,1,1,10.0,8,3
30665,1,6,1,8.0,8,3
30665,4,1,1,10.0,13,3
30665,1,6,1,19.0,13,3
30665,1,6,1,8.0,18,3
30665,4,1,1,10.0,19,3
30665,4,1,3,110.0,21,3
30664,1,6,1,4.0,7,3
30664,4,1,1,10.0,8,3
30664,4,1,1,10.0,13,3
30664,1,6,1,6.0,17,3
30664,4,1,1,10.0,19,3
30664,4,1,3,110.0,21,3
30650,6,4,1,53.0,6,3
30650,6,13,1,14.0,7,3
30650,4,1,1,10.0,8,3
30650,4,1,1,10.0,13,3
30650,6,4,1,50.0,13,3
30650,5,19,1,29.0,15,3
30650,5,19,1,26.0,18,3
30650,4,1,1,10.0,19,3
30650,6,4,1,58.0,20,3
30651,4,1,1,10.0,8,3
30651,6,4,1,45.0,12,3
30651,4,1,1,10.0,13,3
30651,4,1,3,445.0,15,3
30652,4,1,2,330.0,6,3
30653,4,1,2,330.0,6,3
30653,4,1,3,121.0,13,3
30654,4,1,2,330.0,6,3
30654,4,1,2,330.0,6,4
30654,6,4,1,35.0,13,4
30654,4,1,3,40.0,14,4
30653,4,1,2,330.0,6,4
30652,4,1,2,330.0,6,4
30652,4,1,3,92.0,13,4
30651,4,1,1,10.0,8,4
30651,6,4,1,38.0,9,4
30651,6,4,1,25.0,12,4
30651,2,7,1,11.0,13,4
30651,6,13,1,12.0,13,4
30651,6,13,1,9.0,14,4
30651,4,1,3,444.0,15,4
30650,5,19,1,14.0,7,4
30650,5,19,1,18.0,8,4
30650,5,19,1,14.0,9,4
30650,6,4,1,65.0,11,4
30650,4,1,1,10.0,13,4
30650,6,4,1,48.0,15,4
30650,5,19,1,27.0,17,4
30650,4,1,1,10.0,19,4
30650,6,13,1,64.0,20,4
30650,4,1,3,110.0,21,4
30664,1,6,1,32.0,6,4
30664,4,1,1,10.0,8,4
30664,4,1,1,10.0,13,4
30664,4,1,1,10.0,19,4
30664,4,1,3,110.0,21,4
30665,1,6,1,38.0,6,4
30665,4,1,1,10.0,8,4
30665,4,1,1,10.0,13,4
30665,2,7,1,15.0,14,4
30665,1,6,1,13.0,15,4
30665,1,6,1,104.0,15,4
30665,4,1,1,10.0,19,4
30665,4,1,3,110.0,21,4
38597,4,1,1,10.0,8,4
38597,4,1,1,10.0,13,4
38597,3,15,1,10.0,17,4
38597,4,1,1,10.0,19,4
38597,4,1,3,110.0,21,4
43857,2,7,1,79.0,6,4
43857,1,6,1,75.0,8,4
43857,1,6,1,10.0,14,4
43857,1,6,1,27.0,17,4
43857,4,1,1,10.0,19,4
43857,4,1,3,110.0,21,4
44837,4,1,2,330.0,6,4
44837,4,1,3,32.0,14,4
45010,4,1,3,20.0,14,5
44837,4,1,1,24.0,6,5
44837,4,1,1,10.0,8,5
44837,1,17,1,55.0,10,5
44837,4,1,1,10.0,13,5
44837,4,1,1,40.0,16,5
44837,4,1,3,360.0,17,5
38598,4,1,2,335.0,6,5
38598,4,1,1,10.0,13,5
38597,1,6,1,9.0,6,5
38597,4,1,1,10.0,8,5
38597,2,7,1,87.0,11,5
38597,4,1,1,10.0,13,5
38597,4,1,3,147.0,20,5
38596,4,1,2,335.0,6,5
38596,4,1,3,175.0,12,5
30654,4,1,2,335.0,6,5
30654,4,1,1,10.0,13,5
30654,4,1,3,375.0,16,5
30653,4,1,2,335.0,6,5
30653,4,1,3,30.0,14,5
30651,6,4,1,26.0,6,5
30651,6,4,1,36.0,7,5
30651,4,1,1,10.0,8,5
30651,6,4,1,38.0,12,5
30650,6,13,1,293.0,6,5
30650,6,13,1,51.0,11,5
30650,6,4,1,21.0,13,5
30650,6,13,1,11.0,14,5
30650,5,19,1,15.0,15,5
30650,5,19,1,31.0,17,5
30650,6,4,1,30.0,18,5
30650,4,1,3,110.0,21,5
30664,1,6,1,12.0,6,5
30664,4,1,1,10.0,8,5
30664,1,6,1,10.0,12,5
30664,4,1,1,10.0,13,5
30664,4,1,3,110.0,21,5
30665,1,6,1,49.0,6,5
30665,4,1,1,10.0,8,5
30665,1,6,1,8.0,7,5
30665,1,6,1,13.0,12,5
30665,4,1,1,10.0,13,5
30665,1,6,1,9.0,13,5
30665,4,1,3,110.0,21,5
30665,1,6,1,37.0,6,6
30665,1,6,1,13.0,8,6
30665,1,6,1,7.0,9,6
30665,1,6,1,12.0,11,6
30665,1,6,1,10.0,19,6
30665,1,12,1,56.0,20,6
30665,4,1,3,120.0,21,6
30664,4,1,5,40.0,16,6
30664,4,1,4,10.0,19,6
30650,1,6,1,11.0,7,6
30650,6,4,1,66.0,8,6
30650,5,19,1,25.0,10,6
30650,5,19,1,14.0,11,6
30650,6,4,1,35.0,12,6
30650,6,13,1,19.0,15,6
30650,6,13,1,110.0,16,6
30650,6,4,1,78.0,17,6
30650,5,19,1,28.0,19,6
30650,6,13,1,12.0,19,6
30651,4,1,3,244.0,11,6
30652,4,1,2,325.0,6,6
30652,4,1,4,15.0,11,6
30653,4,1,2,310.0,6,6
30654,5,22,1,310.0,6,6
30654,4,1,4,61.0,17,6
30654,4,1,3,210.0,19,6
45010,4,1,2,335.0,6,6
44837,4,1,2,335.0,6,6
44837,4,1,3,75.0,13,6
43857,4,1,2,335.0,6,6
43857,1,6,1,20.0,11,6
43857,4,1,3,15.0,14,6
38598,1,6,1,19.0,8,6
38598,4,1,4,10.0,19,6
38598,3,15,1,28.0,20,6
38597,4,1,1,5.0,12,6
38597,4,1,4,10.0,19,6
38596,3,15,1,15.0,11,6
38596,4,1,3,450.0,15,6
45010,4,1,3,30.0,14,3
44837,4,1,2,335.0,6,3
44837,4,1,1,10.0,13,3
43857,4,1,2,335.0,6,3
43857,4,1,1,10.0,13,3
43857,1,17,1,70.0,15,3
43857,1,6,1,16.0,17,3
43857,1,6,1,29.0,19,3
43857,4,1,3,110.0,21,3
43857,1,6,1,16.0,17,3
43857,1,6,1,29.0,19,3
43857,4,1,3,110.0,21,3
38597,1,17,1,40.0,6,3
38597,4,1,1,10.0,8,3
38597,4,1,1,10.0,13,3
38597,4,1,1,10.0,19,3
38597,4,1,3,110.0,21,3
30665,4,1,1,10.0,8,3
30665,1,6,1,4.0,8,3
30665,1,6,1,28.0,9,3
30665,4,1,1,10.0,13,3
30665,4,1,1,10.0,19,3
30665,4,1,3,110.0,21,3
30664,4,1,1,10.0,8,3
30664,1,6,1,15.0,8,3
30664,4,1,1,10.0,13,3
30664,4,1,1,10.0,19,3
30664,4,1,3,110.0,21,3
30650,6,13,1,36.0,6,3
30650,6,13,1,31.0,6,3
30650,5,19,1,19.0,7,3
30650,4,1,1,10.0,8,3
30650,5,19,1,10.0,9,3
30650,6,4,1,40.0,11,3
30650,6,14,1,20.0,12,3
30650,5,19,1,24.0,12,3
30650,4,1,1,10.0,13,3
30650,5,1,1,115.0,15,3
30650,5,19,1,23.0,17,3
30650,2,3,1,75.0,17,3
30650,4,1,1,10.0,19,3
30650,4,1,3,110.0,21,3
30651,3,15,1,32.0,6,3
30651,4,1,1,10.0,8,3
30651,6,4,1,30.0,10,3
30651,4,1,1,10.0,13,3
30651,6,4,1,36.0,14,3
30652,4,1,2,335.0,6,3
30653,4,1,2,335.0,6,3
30653,4,1,1,10.0,13,3
30652,4,1,1,10.0,13,3
30654,4,1,1,255.0,7,3
30654,4,1,1,10.0,13,3
30654,4,1,1,10.0,19,3
30654,4,1,3,205.0,19,3
44837,4,1,2,335.0,6,4
44837,4,1,3,92.0,13,4
43857,1,6,1,35.0,6,4
43857,4,1,1,10.0,8,4
43857,4,1,1,10.0,13,4
43857,4,1,1,10.0,19,4
43857,4,1,3,120.0,21,4
38597,1,6,1,29.0,7,4
38597,2,7,1,17.0,8,4
38597,4,1,1,10.0,13,4
38597,1,6,1,40.0,15,4
38597,4,1,1,10.0,19,4
38597,4,1,3,120.0,21,4
30665,4,1,2,335.0,6,4
30665,1,6,1,54.0,19,4
30665,4,1,3,110.0,21,4
30664,2,7,1,5.0,7,4
30664,1,6,1,24.0,7,4
30664,1,6,1,13.0,8,4
30664,1,6,1,20.0,8,4
30664,1,6,1,22.0,8,4
30664,1,6,1,15.0,12,4
30664,1,6,1,18.0,14,4
30664,4,1,1,81.0,19,4
30664,4,1,3,110.0,21,4
30650,2,3,1,30.0,6,4
30650,6,4,1,53.0,7,4
30650,2,3,1,14.0,8,4
30650,6,4,1,94.0,10,4
30651,4,1,1,10.0,8,4
30651,6,4,1,40.0,10,4
30652,4,1,2,335.0,6,4
30652,6,4,1,55.0,13,4
30652,4,1,3,310.0,17,4
30653,4,1,2,335.0,6,4
30654,4,1,2,335.0,6,4
45010,4,1,3,160.0,20,5
44837,4,1,1,277.0,6,5
44837,4,1,3,62.0,14,5
43857,4,1,2,335.0,6,5
38597,1,6,1,39.0,6,5
38597,4,1,1,10.0,8,5
38597,1,6,1,27.0,9,5
38597,4,1,1,10.0,13,5
38597,4,1,1,10.0,19,5
38597,4,1,3,120.0,21,5
38596,4,1,1,103.0,7,5
38596,4,1,1,80.0,10,5
38596,4,1,1,10.0,19,5
38596,4,1,3,120.0,21,5
30665,1,17,1,95.0,6,5
30665,4,1,1,10.0,8,5
30665,4,1,1,10.0,13,5
30665,1,6,1,11.0,15,5
30665,4,1,1,10.0,19,5
30665,4,1,3,120.0,21,5
30664,1,6,1,108.0,6,5
30664,3,1,1,10.0,8,5
30664,1,6,1,46.0,8,5
30664,1,6,1,52.0,10,5
30664,4,1,1,10.0,13,5
30664,1,6,1,21.0,13,5
30664,1,6,1,4.0,14,5
30664,1,6,1,13.0,18,5
30664,4,1,1,10.0,19,5
30664,1,6,1,7.0,20,5
30664,4,1,3,120.0,21,5
30650,6,4,1,59.0,6,5
30650,6,13,1,421.0,7,5
30650,6,13,1,70.0,17,5
30650,6,13,1,180.0,20,5
30651,6,4,1,42.0,6,5
30651,4,1,1,10.0,8,5
30651,6,4,1,47.0,12,5
30651,4,1,3,300.0,18,5
30653,4,1,1,11.0,6,5
30653,4,1,1,10.0,8,5
30653,4,1,1,155.0,9,5
30653,4,1,3,115.0,13,5
30654,4,1,2,335.0,6,5
30654,4,1,3,60.0,14,5
43857,4,1,1,297.0,6,6
43857,4,1,3,93.0,13,6
38598,4,1,2,335.0,6,6
38598,4,1,3,20.0,14,6
38597,1,17,1,48.0,6,6
38597,4,1,1,10.0,8,6
38597,4,1,1,10.0,13,6
38597,4,1,3,435.0,15,6
38596,4,1,1,10.0,8,6
38596,4,1,1,160.0,8,6
38596,4,1,3,180.0,12,6
30665,1,6,1,43.0,6,6
30665,4,1,1,10.0,8,6
30665,5,11,1,256.0,11,6
30665,4,1,1,10.0,19,6
30665,4,1,3,120.0,21,6
30664,1,6,1,19.0,6,6
30664,4,1,1,10.0,8,6
30664,5,11,1,256.0,11,6
30664,4,1,1,10.0,19,6
30664,4,1,3,120.0,21,6
30650,6,4,1,70.0,6,6
30650,2,3,1,22.0,7,6
30650,6,13,1,80.0,7,6
30650,6,13,1,17.0,10,6
30650,6,13,1,14.0,11,6
30650,6,13,1,23.0,12,6
30650,6,13,1,14.0,13,6
30650,6,13,1,35.0,14,6
30650,5,19,1,16.0,17,6
30650,4,1,1,10.0,19,6
30650,6,13,1,157.0,20,6
30651,2,3,1,20.0,6,6
30651,6,4,1,50.0,8,6
30651,3,15,1,10.0,9,6
30651,6,4,1,35.0,12,6
30654,4,1,2,335.0,6,6
30654,4,1,3,48.0,14,6
45010,4,1,2,495.0,6,2
45010,4,1,3,402.0,16,2
43857,4,1,2,818.0,6,2
43857,4,1,3,110.0,21,2
38598,4,1,2,335.0,6,2
38598,4,1,1,10.0,12,2
38598,4,1,1,200.0,13,2
38598,4,1,1,10.0,19,2
38598,3,15,1,11.0,20,2
38598,4,1,3,120.0,21,2
38597,4,1,2,335.0,6,2
38597,4,1,1,10.0,12,2
38597,4,1,1,10.0,13,2
38597,4,1,1,10.0,19,2
38597,4,1,3,120.0,21,2
30665,4,1,2,335.0,6,2
30665,4,1,1,10.0,13,2
30665,4,1,1,10.0,19,2
30665,4,1,3,110.0,21,2
30664,4,1,1,10.0,8,2
30664,1,6,1,8.0,12,2
30664,4,1,1,10.0,13,2
30664,1,6,1,68.0,18,2
30664,4,1,1,10.0,19,2
30664,4,1,3,110.0,21,2
30650,6,13,1,60.0,6,2
30650,6,4,1,34.0,7,2
30650,6,13,1,152.0,8,2
30650,6,4,1,48.0,12,2
30650,4,1,1,10.0,13,2
30650,5,19,1,20.0,14,2
30650,5,19,1,8.0,17,2
30650,5,19,1,12.0,18,2
30650,4,1,1,10.0,19,2
30650,4,19,3,138.0,20,2
30651,6,4,1,30.0,6,2
30651,4,1,1,10.0,8,2
30651,6,4,1,44.0,8,2
30651,4,1,1,10.0,13,2
30652,4,1,2,335.0,6,2
30652,4,1,3,57.0,14,2
30653,4,1,2,338.0,6,2
30653,4,1,1,10.0,13,2
30653,4,1,3,60.0,14,2
30654,4,1,2,460.0,6,2
30654,6,4,1,13.0,14,2
30654,4,1,3,395.0,16,2
44837,4,1,2,335.0,6,3
44837,1,6,1,50.0,11,3
38598,1,6,1,25.0,6,3
38598,4,1,3,410.0,8,3
38597,4,1,2,290.0,6,3
38597,4,1,1,10.0,13,3
38597,4,1,1,10.0,19,3
30665,4,1,2,335.0,6,3
30665,1,6,1,6.0,12,3
30665,1,6,1,20.0,13,3
30665,4,1,1,10.0,19,3
30665,4,1,3,120.0,21,3
30664,4,1,1,10.0,8,3
30664,1,6,1,20.0,10,3
30664,4,1,1,10.0,13,3
30664,1,6,1,30.0,13,3
30664,1,6,1,32.0,15,3
30664,4,1,1,10.0,19,3
30664,4,1,3,120.0,21,3
30650,6,4,1,50.0,6,3
30650,6,13,1,98.0,7,3
30650,5,19,1,20.0,9,3
30650,6,13,1,58.0,10,3
30650,6,4,1,78.0,11,3
30650,5,19,1,33.0,13,3
30650,6,4,1,74.0,16,3
30650,5,19,1,25.0,18,3
30650,6,13,1,71.0,18,3
30650,4,1,3,120.0,21,3
30651,4,1,1,22.0,7,3
30651,4,22,1,50.0,8,3
30651,6,13,1,20.0,12,3
30651,6,4,1,28.0,13,3
30652,4,1,2,335.0,6,3
30652,4,1,3,20.0,14,3
30653,4,1,2,335.0,6,3
30653,6,4,1,50.0,15,3
30654,4,1,2,335.0,6,3
30654,6,4,1,8.0,15,3
38597,4,1,1,10.0,8,4
38597,4,1,1,10.0,13,4
38597,1,6,1,19.0,18,4
38597,4,1,1,10.0,19,4
38597,4,1,3,110.0,21,4
38598,4,1,2,335.0,6,4
38598,4,1,1,10.0,13,4
43857,4,1,2,335.0,6,4
43857,4,1,1,10.0,13,4
43857,4,1,3,430.0,15,4
44837,4,1,2,335.0,6,4
44837,1,6,1,120.0,11,4
44837,4,1,1,159.0,14,4
44837,4,1,3,250.0,18,4
45010,4,1,2,100.0,6,4
30665,3,15,1,30.0,12,4
30665,4,1,1,10.0,8,4
30665,4,1,1,10.0,13,4
30665,1,6,1,14.0,15,4
30665,4,1,1,10.0,19,4
30665,4,1,3,110.0,21,4
30664,4,1,1,10.0,8,4
30664,4,1,1,10.0,13,4
30664,4,1,1,10.0,19,4
30664,4,1,3,110.0,21,4
30650,5,19,1,44.0,7,4
30650,6,4,1,72.0,8,4
30650,6,14,1,43.0,11,4
30650,4,1,1,10.0,13,4
30650,5,4,1,50.0,18,4
30650,4,1,1,10.0,19,4
30650,4,1,3,110.0,21,4
30651,4,1,1,10.0,8,4
30651,6,4,1,40.0,10,4
30651,6,13,1,28.0,10,4
30652,4,1,2,335.0,6,4
30652,4,1,3,41.0,14,4
30653,4,1,2,335.0,6,4
30653,4,1,1,10.0,13,4
30653,6,4,1,19.0,18,4
30653,4,1,1,10.0,19,4
30653,4,1,3,110.0,21,4
30654,4,1,2,335.0,6,4
30654,6,4,1,13.0,13,4
30654,2,3,1,10.0,13,4
30654,4,1,3,445.0,15,4
30654,4,1,2,335.0,6,5
30654,6,4,1,33.0,14,5
30654,4,1,3,240.0,19,5
30653,4,1,2,335.0,6,5
30653,4,1,1,270.0,15,5
30653,4,1,3,120.0,21,5
30652,4,1,2,335.0,6,5
30652,6,13,1,326.0,12,5
30652,4,1,3,195.0,19,5
30651,4,1,2,335.0,6,5
30651,6,4,1,33.0,13,5
30651,4,1,3,450.0,15,5
30650,6,13,1,57.0,6,5
30650,4,1,1,10.0,8,5
30650,6,4,1,85.0,8,5
30650,4,19,1,23.0,11,5
30650,5,19,1,22.0,12,5
30650,6,4,1,51.0,13,5
30650,6,13,1,60.0,14,5
30650,4,1,3,214.0,19,5
30664,4,1,1,10.0,8,5
30664,1,6,1,9.0,11,5
30664,4,1,1,10.0,13,5
30664,1,6,1,13.0,13,5
30664,4,1,1,10.0,19,5
30664,4,1,3,110.0,21,5
30665,4,1,1,10.0,8,5
